filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_weighted_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
arranged_complex_grid_00856.npy,93.89495849609375,29.390362,0.033922035,4.471476,0.9356498105669221,0.9983362,0.0011507038725540042,0.0009787046583369374,0.0031605076510459185,0.006859803106635809,0.05030541121959686,0.0361238494515419,0.07005657255649567,0.05866771936416626
arranged_complex_grid_00857.npy,203.12881469726562,30.519209,0.029787876,5.747595,0.9017146657938723,0.9988933,0.0008873173501342535,0.0007666400051675737,0.0038084136322140694,0.0045605129562318325,0.03471393883228302,0.036328934133052826,0.09085626155138016,0.06877607107162476
arranged_complex_grid_00858.npy,93.72663497924805,31.103779,0.027849093,7.1021676,0.8540294273327941,0.9987717,0.0007755718543194234,0.0006463200552389026,0.0030397281516343355,0.0019838770385831594,0.03576774150133133,0.035893820226192474,0.11042293906211853,0.09459000825881958
arranged_complex_grid_00859.npy,93.75214576721191,31.139841,0.02773371,10.911841,0.8574258867671539,0.9987886,0.0007691587670706213,0.0006274438346736133,0.0027042990550398827,0.00206599454395473,0.03473050147294998,0.035704080015420914,0.11013349145650864,0.09509330987930298
arranged_complex_grid_00860.npy,93.7509536743164,30.654049,0.029329019,0.036125146,0.8974880884350975,0.99918866,0.0008601918234489858,0.0007494034944102168,0.005533402319997549,0.00555625231936574,0.029889408499002457,0.03741299360990524,0.11835628747940063,0.07137793302536011
arranged_complex_grid_00861.npy,207.7958583831787,30.925087,0.028427955,17.216545,0.9227723591063505,0.99832696,0.0008081488194875419,0.000656728632748127,0.004599909298121929,0.005163838155567646,0.04735313728451729,0.03717660903930664,0.06226564571261406,0.06003004312515259
arranged_complex_grid_00862.npy,109.37929153442383,31.279871,0.027290186,0.03759515,0.8957976671451485,0.9991937,0.0007447542739100754,0.0006452570087276399,0.005780472420156002,0.0058145043440163136,0.031063780188560486,0.037845369428396225,0.11605340242385864,0.07341092824935913
arranged_complex_grid_00863.npy,140.6259536743164,32.928566,0.022572093,10.605475,0.8361060868994451,0.9991815,0.0005094991065561771,0.0003692616883199662,0.004212976433336735,0.00202114786952734,0.028555303812026978,0.036571748554706573,0.12016267329454422,0.10479241609573364
arranged_complex_grid_00864.npy,93.8262939453125,29.578802,0.03319402,5.5794277,0.9337994065848768,0.99859965,0.0011018436634913087,0.0009340302785858512,0.0052010416984558105,0.008310475386679173,0.04506524279713631,0.03761912137269974,0.09545072168111801,0.06365996599197388
arranged_complex_grid_00865.npy,109.37166213989258,30.383661,0.030256381,0.039263535,0.8993497870622263,0.9990071,0.0009154489380307496,0.0008024441776797175,0.0045044636353850365,0.005486783571541309,0.03313947096467018,0.036944255232810974,0.10899881273508072,0.06878107786178589
